experiment,run_id,persona_file,persona_path,gender_condition,model_label,expert_model,student_model,seed,status,error,protocol_ok,protocol_error,log_path,dialog_json_path,patches_json_path,events_json_path,memory_json_path,selected_options_path,selected_option_number,selected_option,selected_option_source_turn,gender_policy,riasec_policy
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p84__gender_male__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p84.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p84.json,male,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12381,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p84__gender_male__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p84__gender_male__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p84__gender_male__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_listener_events/Agre_Cons_Emot_Extr_Open_p84__gender_male__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p84__gender_male__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_selected_options/Agre_Cons_Emot_Extr_Open_p84__gender_male__model_mistral_small31_24b_32k.selected_option.json,1,1 - University of Trento | [0705G] SCIENZE E TECNICHE DI PSICOLOGIA COGNITIVA,22,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p86__gender_male__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p86.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p86.json,male,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12382,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p86__gender_male__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p86__gender_male__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p86__gender_male__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_listener_events/Agre_Cons_Emot_Extr_Open_p86__gender_male__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p86__gender_male__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_selected_options/Agre_Cons_Emot_Extr_Open_p86__gender_male__model_mistral_small31_24b_32k.selected_option.json,1,1 - University of Foggia | [1682] SCIENZE BIOLOGICHE BIOLOGIA GENERALE E APPLICATA,14,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p93__gender_male__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p93.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p93.json,male,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12383,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p93__gender_male__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p93__gender_male__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p93__gender_male__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_listener_events/Agre_Cons_Emot_Extr_Open_p93__gender_male__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p93__gender_male__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_male/_out_selected_options/Agre_Cons_Emot_Extr_Open_p93__gender_male__model_mistral_small31_24b_32k.selected_option.json,1,1 - University of Messina | [9239R] MARINE BIOLOGY AND BLUE BIOTECHNOLOGIES Inglese PHYSICAL AND NATURAL SCIENCE,14,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p10__gender_female__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p10.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p10.json,female,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12345,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p10__gender_female__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p10__gender_female__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p10__gender_female__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_events/Agre_Cons_Emot_Extr_Open_p10__gender_female__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p10__gender_female__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_selected_options/Agre_Cons_Emot_Extr_Open_p10__gender_female__model_mistral_small31_24b_32k.selected_option.json,1,1 - University of Trento | [0346H] INGEGNERIA DELL'INFORMAZIONE,24,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p114__gender_female__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p114.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p114.json,female,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12346,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p114__gender_female__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p114__gender_female__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p114__gender_female__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_events/Agre_Cons_Emot_Extr_Open_p114__gender_female__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p114__gender_female__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_selected_options/Agre_Cons_Emot_Extr_Open_p114__gender_female__model_mistral_small31_24b_32k.selected_option.json,1,1 - University of Foggia | [1682] SCIENZE BIOLOGICHE BIOLOGIA GENERALE E APPLICATA,14,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p115__gender_female__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p115.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p115.json,female,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12347,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p115__gender_female__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p115__gender_female__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p115__gender_female__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_events/Agre_Cons_Emot_Extr_Open_p115__gender_female__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p115__gender_female__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_selected_options/Agre_Cons_Emot_Extr_Open_p115__gender_female__model_mistral_small31_24b_32k.selected_option.json,1,1 - University of Siena | [IE003] INGEGNERIA INFORMATICA E DELL'INFORMAZIONE,14,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p123__gender_female__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p123.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p123.json,female,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12348,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p123__gender_female__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p123__gender_female__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p123__gender_female__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_events/Agre_Cons_Emot_Extr_Open_p123__gender_female__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p123__gender_female__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_selected_options/Agre_Cons_Emot_Extr_Open_p123__gender_female__model_mistral_small31_24b_32k.selected_option.json,1,1 - University of Trento | [0327G] INGEGNERIA INDUSTRIALE,15,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p130__gender_female__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p130.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p130.json,female,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12349,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p130__gender_female__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p130__gender_female__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p130__gender_female__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_events/Agre_Cons_Emot_Extr_Open_p130__gender_female__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p130__gender_female__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_selected_options/Agre_Cons_Emot_Extr_Open_p130__gender_female__model_mistral_small31_24b_32k.selected_option.json,1,1 - Gabriele d'Annunzio University of Chieti-Pescara | [L460] INGEGNERIA BIOMEDICA,14,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p131__gender_female__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p131.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p131.json,female,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12350,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p131__gender_female__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p131__gender_female__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p131__gender_female__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_events/Agre_Cons_Emot_Extr_Open_p131__gender_female__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p131__gender_female__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_selected_options/Agre_Cons_Emot_Extr_Open_p131__gender_female__model_mistral_small31_24b_32k.selected_option.json,1,1 - University of L'Aquila | [D3P] TECNICA DELLA RIABILITAZIONE PSICHIATRICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DELLA RIABILITAZIONE PSICHIATRICA),14,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p135__gender_female__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p135.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p135.json,female,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12351,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p135__gender_female__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p135__gender_female__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p135__gender_female__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_events/Agre_Cons_Emot_Extr_Open_p135__gender_female__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p135__gender_female__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_selected_options/Agre_Cons_Emot_Extr_Open_p135__gender_female__model_mistral_small31_24b_32k.selected_option.json,1,1 - University of Trento | [0327G] INGEGNERIA INDUSTRIALE,14,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p136__gender_female__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p136.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p136.json,female,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12352,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p136__gender_female__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p136__gender_female__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p136__gender_female__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_events/Agre_Cons_Emot_Extr_Open_p136__gender_female__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p136__gender_female__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_selected_options/Agre_Cons_Emot_Extr_Open_p136__gender_female__model_mistral_small31_24b_32k.selected_option.json,1,1 - University of Salerno | [03128] SCIENZE DEI BENI CULTURALI,14,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p149__gender_female__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p149.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p149.json,female,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12353,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p149__gender_female__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p149__gender_female__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p149__gender_female__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_events/Agre_Cons_Emot_Extr_Open_p149__gender_female__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p149__gender_female__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_selected_options/Agre_Cons_Emot_Extr_Open_p149__gender_female__model_mistral_small31_24b_32k.selected_option.json,1,"1 - University of Trento | [0339G] INGEGNERIA INFORMATICA, DELLE COMUNICAZIONI ED ELETTRONICA",14,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
baseline_gender_ollama,Agre_Cons_Emot_Extr_Open_p152__gender_female__model_mistral_small31_24b_32k,Agre_Cons_Emot_Extr_Open_p152.json,/home/jovyan/projects/eloquence_pilot2/PERSONAS_DATASET_baseline_02_riasec_l2_only/Agre_Cons_Emot_Extr_Open_p152.json,female,mistral_small31_24b_32k,ollama:mistral-small3.1-24b-32k,ollama:mistral-small3.1-24b-32k-student,12354,invalid_protocol,missing_counselor_wrapup_recap,False,missing_counselor_wrapup_recap,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_logs_txt/Agre_Cons_Emot_Extr_Open_p152__gender_female__model_mistral_small31_24b_32k.txt,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_dialog_json/Agre_Cons_Emot_Extr_Open_p152__gender_female__model_mistral_small31_24b_32k.dialog.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_patches/Agre_Cons_Emot_Extr_Open_p152__gender_female__model_mistral_small31_24b_32k.listener_patches.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_events/Agre_Cons_Emot_Extr_Open_p152__gender_female__model_mistral_small31_24b_32k.listener_events.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_listener_memory/Agre_Cons_Emot_Extr_Open_p152__gender_female__model_mistral_small31_24b_32k.listener_memory.json,/home/jovyan/projects/eloquence_pilot2/Generated Dialogs/baseline_gender_ollama/mistral_small31_24b_32k/gender_female/_out_selected_options/Agre_Cons_Emot_Extr_Open_p152__gender_female__model_mistral_small31_24b_32k.selected_option.json,2,2 - University of L'Aquila | [B3B] BIOTECNOLOGIE,14,hidden_counselor_listener_gender_no_visible_student_gender_cue_by_default,inferred_by_counselor_listener_no_source_riasec_injection
